#-----------------------------------------------------------
#----------------- data samples ----------------------------
#-----------------------------------------------------------
# BLOCK                 COLOR      NAME                  LABEL                     LOCATION OF TREES                                               XSEC     ISDATA               
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#-SAMPLES-FOR-Z+JETS----------------------------------------------------------
#TT       r.kRed      TTJets         TTJets                             /eos/uscms/store/user/lpcsusyhiggs/ntuples/MetStudies/2017/TTJets_TuneCP5_13TeV-madgraphMLM-pythia8/TTJets_TuneCP5_13TeV-madgraphMLM-pythia8/crab_TTJets_TuneCP5_13TeV-madgraphMLM-pythia8/211101_225233/0000/               88287.0        0    1   0  0 
#TT      r.kRed     TTJets  TTJets   /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WZ_2017              88287.0        0    1   0  0  2017
#EW      r.kBlue     WZ    WZ    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WZ_2017 27.6     0    1   0  0
EWK        r.kCyan    WJetsToLNu    WJetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_2017 53940.0   0    1   0  0 2017
#EWK        r.kCyan    W1JetsToLNu    W1JetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/W1JetsToLNu_2017 8104     0    1   0  0 2017
#EWK        r.kCyan    W2JetsToLNu    W2JetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/W2JetsToLNu_2017 2793     0    1   0  0 2017
#EWK        r.kCyan    W3JetsToLNu    W3JetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/W3JetsToLNu_2017 992.5     0    1   0  0 2017
#EWK        r.kCyan    W4JetsToLNu    W4JetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/W4JetsToLNu_2017 604     0    1   0  0 2017
EWK        r.kCyan+1    W1JetsToLNu    W1JetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/W1JetsToLNu_2017 9644.5     0    1   0  0 2017  
EWK        r.kCyan+2    W2JetsToLNu    W2JetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/W2JetsToLNu_2017 3144.5     0    1   0  0 2017
EWK        r.kCyan+3    W3JetsToLNu    W3JetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/W3JetsToLNu_2017 954.8     0    1   0  0 2017
EWK        r.kCyan+4    W4JetsToLNu    W4JetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/W4JetsToLNu_2017 485.6    0    1   0  0 2017
#nominal
#EWK        r.kCyan      WJetsToLNu    WJetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_2017 61526     0    1   0  0 2017
#EWK        r.kCyan    WJetsToLNu    WJetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_2017 44152.6     0    1   0  0 2017
#EWK        r.kCyan    WJetsToLNu    WJetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_2017 61526.7     0    1   0  0 2017
#EWK        r.kCyan    WJetsToLNu    WJetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_2017 40322     0    1   0  0 2017
#EWK        r.kCyan    WJetsToLNu    WJetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_2017 40322     0    1   0  0 2017
#the 44152.6 is already scaled X 1.221 the 0-jet
EWKNLO        r.kCyan    WJetsToLNu_NLO    WJetsToLNu_NLO    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_NLO_2017 67350.7     0    1   0  0 2017
#EWKNLO        r.kCyan    WJetsToLNu_NLO    WJetsToLNu_NLO    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_NLO_2017 67350.7     0    1   0  0 2017
#EWK        r.kCyan    WJetsToLNu_NLO    WJetsToLNu_NLO    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_NLO_2017 61526.7     0    1   0  0 2017
EWKmcnlo        r.kCyan    WJetsToLNu_0J  WJetsToLNu_0J    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_0J_2017 53330     0    1   0  0 2017  
EWKmcnlo        r.kCyan    WJetsToLNu_1J  WJetsToLNu_1J    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_1J_2017 8875     0    1   0  0 2017  
EWKmcnlo        r.kCyan    WJetsToLNu_2J  WJetsToLNu_2J    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_2J_2017 3338     0    1   0  0 2017  
#
EW       r.kGreen+2    WW WW     /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WW_2017 75.8     0    1   0  0 2017
EW       r.kGreen+2    WWW WWW     /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WWW_2017 0.2086     0    1   0  0 2017
EW       r.kGreen+2    WZ WZ     /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WZ_2017 27.6     0    1   0  0 2017
EW       r.kGreen+2    WZZ WZZ     /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WZZ_2017 0.05565     0    1   0  0 2017
EW       r.kGreen+2    ZZTo2L2Nu ZZTo2L2Nu     /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/ZZTo2L2Nu_2017 1.325   0    1   0  0 2017
EW       r.kGreen+2    ZZTo4L  ZZTo4L  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/ZZTo4L_2017 1.256 0    1   0  0 2017
EW       r.kGreen+2    ZZTo2Q2L  ZZTo2Q2L  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/ZZTo2Q2L_2017 3.74 0    1   0  0 2017
EW       r.kGreen+2    WGToLNuG  WGToLNuG /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WGToLNuG_2017 489 0    1   0  0 2017
EW       r.kGreen+2    WJetsToLNu    WJetsToLNu    /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/WJetsToLNu_2017 61526     0    1   0  0 2017
#
EW       r.kGreen+2    WZTo3LNu WZTo3LNu     /eos/uscms/store/group/lpcsusyhiggs/ntuples/nAODv9/2Lep/WZTo3LNu_2017 4.42965     0    1   0  0 2017
EW       r.kGreen+2    WWTo2L2Nu WWTo2L2Nu     /eos/uscms/store/group/lpcsusyhiggs/ntuples/nAODv9/2Lep/WWTo2L2Nu_2017 12.1780     0    1   0  0 2017
EW       r.kGreen+2    WZTo2Q2L WZTo2Q2L     /eos/uscms/store/group/lpcsusyhiggs/ntuples/nAODv9/2Lep/WZTo2Q2L_2017  6.204    0    1   0  0 2017
EW       r.kGreen+2    WWZ WWZ     /eos/uscms/store/group/lpcsusyhiggs/ntuples/nAODv9/2Lep/WWZ_2017 0.1707     0    1   0  0 2017
EW       r.kGreen+2    ZZZ ZZZ  /eos/uscms/store/group/lpcsusyhiggs/ntuples/nAODv9/2Lep/ZZZ_2017 0.1398 0    1   0  0 2017
#
#
# ewDatasets = ['ZZZ',  'WZTo2Q2L', 'WZTo3LNu', 'WWTo2L2Nu', 'WWW',  'WWZ', 'WZZ', 'ZZTo2L2Nu', 'ZZTo2Q2L', 'ZZTo4L', 'WGToLNuG'
#QCD      r.kMagenta     QCD_HT50to100 QCD_HT50to100 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT50to100_2017 188800000     0    1   0  0 2017
#QCD      r.kMagenta     QCD_HT100to200 QCD_HT100to200 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT100to200_2017 19380000    0    1   0  0 2017
#QCD      r.kMagenta     QCD_HT200to300 QCD_HT200to300 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT200to300_2017 15590000    0    1   0  0 2017
#QCD      r.kMagenta     QCD_HT300to500 QCD_HT300to500 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT300to500_2017 311900    0    1   0  0 2017
#QCD      r.kMagenta     QCD_HT500to700 QCD_HT500to700 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT500to700_2017 29070    0    1   0  0 2017
#QCD      r.kMagenta     QCD_HT700to1000 QCD_HT700to1000 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT700to1000_2017 5962    0    1   0  0 2017
#QCD      r.kMagenta     QCD_HT1000to1500 QCD_HT1000to1500 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT1000to1500_2017 1005    0    1   0  0 2017
#QCD      r.kMagenta     QCD_HT1500to2000 QCD_HT1500to2000 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT1500to2000_2017 101.8    0    1   0  0 2017
#QCD      r.kMagenta     QCD_HT2000toInf QCD_HT2000toInf /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT2000toInf_2017 20.54    0    1   0  0 2017
QCD      r.kMagenta     QCD_HT50to100 QCD_HT50to100 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT50to100_2017 186100000     0    1   0  0 2017
QCD      r.kMagenta     QCD_HT100to200 QCD_HT100to200 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT100to200_2017 23630000    0    1   0  0 2017
QCD      r.kMagenta     QCD_HT200to300 QCD_HT200to300 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT200to300_2017 1554000    0    1   0  0 2017
QCD      r.kMagenta     QCD_HT300to500 QCD_HT300to500 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT300to500_2017 323800    0    1   0  0 2017
QCD      r.kMagenta     QCD_HT500to700 QCD_HT500to700 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT500to700_2017 30280    0    1   0  0 2017
QCD      r.kMagenta     QCD_HT700to1000 QCD_HT700to1000 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT700to1000_2017 6392    0    1   0  0 2017
QCD      r.kMagenta     QCD_HT1000to1500 QCD_HT1000to1500 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT1000to1500_2017 1118    0    1   0  0 2017
QCD      r.kMagenta     QCD_HT1500to2000 QCD_HT1500to2000 /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT1500to2000_2017 108.9    0    1   0  0 2017
QCD      r.kMagenta     QCD_HT2000toInf QCD_HT2000toInf /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/QCD_HT2000toInf_2017 21.93    0    1   0  0 2017
#-----------------------------------------------------------
#-----------------------------------------------------------
# BLOCK                COLOR      NAME                  LABEL                     LOCATION OF TREES                                               XSEC     ISDATA
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#WZ, Other, 27.6, 1, 1, ,,/WZ_TuneCP5_13TeV-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2017_realistic_v16_L1v1-v1/NANOAODSIM
#WZTo3LNu, WZ, 5.052, 1, 1, ,,/WZTo3LNu_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2017_realistic_v16_L1v1-v2/NANOAODSIM
#WZZ, Other, 0.05565, 1, 1, ,,/WZZ_TuneCP5_13TeV-amcatnlo-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2017_realistic_v16_L1v1-v1/NANOAODSIM
#ZZTo4L, ZZ, 1.325, 1, 1, ,,/ZZTo4L_TuneCP5_13TeV_powheg_pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2017_realistic_v16_L1v1-v2/NANOAODSIM
#ZZTo2L2Nu, ZZ, 1.325, 1, 1, ,,/ZZTo2L2Nu_TuneCP5_13TeV_powheg_pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2017_realistic_v16_L1v1-v1/NANOAODSIM
#ZZZ, Other, 0.01398, 1, 1, ,,/ZZZ_TuneCP5_13TeV-amcatnlo-pythia8/RunIISummer20UL18NanoAODv9-106X_upgrade2017_realistic_v16_L1v1-v1/NANOAODSIM
DA  r.kBlack    SingleMuon_Run2017B SingleMuon_Run2017B  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleMuon_Run2017B  1   1  0  0  1 2017
DA  r.kBlack    SingleMuon_Run2017C SingleMuon_Run2017C  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleMuon_Run2017C  1   1  0  0  1 2017
DA  r.kBlack    SingleMuon_Run2017D SingleMuon_Run2017D  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleMuon_Run2017D  1   1  0  0  1 2017
DA  r.kBlack    SingleMuon_Run2017E SingleMuon_Run2017E  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleMuon_Run2017E  1   1  0  0  1 2017
DA  r.kBlack    SingleMuon_Run2017F SingleMuon_Run2017F  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleMuon_Run2017F  1   1  0  0  1 2017
DA  r.kBlack    SingleElectron_Run2017B SingleElectron_Run2017B  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleElectron_Run2017B  1   1  0  0  1 2017
DA  r.kBlack    SingleElectron_Run2017C SingleElectron_Run2017C  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleElectron_Run2017C  1   1  0  0  1 2017
DA  r.kBlack    SingleElectron_Run2017D SingleElectron_Run2017D  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleElectron_Run2017D  1   1  0  0  1 2017
DA  r.kBlack    SingleElectron_Run2017E SingleElectron_Run2017E  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleElectron_Run2017E  1   1  0  0  1 2017
DA  r.kBlack    SingleElectron_Run2017F SingleElectron_Run2017F  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/SingleElectron_Run2017F  1   1  0  0  1 2017
DA  r.kBlack    DoubleMuon_Run2017B DoubleMuon_Run2017B  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleMuon_Run2017B  1   1  0  0  1 2017
DA  r.kBlack    DoubleMuon_Run2017C DoubleMuon_Run2017C  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleMuon_Run2017C  1   1  0  0  1 2017
DA  r.kBlack    DoubleMuon_Run2017D DoubleMuon_Run2017D  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleMuon_Run2017D  1   1  0  0  1 2017
DA  r.kBlack    DoubleMuon_Run2017E DoubleMuon_Run2017E  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleMuon_Run2017E  1   1  0  0  1 2017
DA  r.kBlack    DoubleMuon_Run2017F DoubleMuon_Run2017F  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleMuon_Run2017F  1   1  0  0  1 2017
DA  r.kBlack    DoubleEG_Run2017B DoubleEG_Run2017B  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleEG_Run2017B  1   1  0  0  1 2017
DA  r.kBlack    DoubleEG_Run2017C DoubleEG_Run2017C  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleEG_Run2017C  1   1  0  0  1 2017
DA  r.kBlack    DoubleEG_Run2017D DoubleEG_Run2017D  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleEG_Run2017D  1   1  0  0  1 2017
DA  r.kBlack    DoubleEG_Run2017E DoubleEG_Run2017E  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleEG_Run2017E  1   1  0  0  1 2017
DA  r.kBlack    DoubleEG_Run2017F DoubleEG_Run2017F  /eos/uscms/store/user/lpcsusyhiggs/ntuples/nAODv9/2Lep/DoubleEG_Run2017F  1   1  0  0  1 2017
